name,price
Python极客项目编程+Python编程 从入门到实践+Python编程快速上手 让繁琐工作自动化,159.80
和孩子一起玩编程 趣学python 少儿编程 中小学编程入门书 青少年编程培训书籍,53.90
包邮 Serverless架构应用开发：Python实现 图灵程序设计丛书籍 人民邮电出版社,45.80
正版 Python基础教程 第3版 袁国忠手教授Python编程实践Python从入门到,75.30
正版LPython程序设计(第2版) 董付国 清华大学出版社 9787302436515,39.20
Zabbix企业级分布式监控系统 第2版+Python自动化运维：技术与最佳实践书籍 2本,154.80
物联网Python开发实战,53.64
Selenium 3+Python 3自动化测试项目实战：从菜鸟到高手,69.00
Python神经网络编程,68.00
Python与机器学习实战,51.00
包邮 机器学习系统设计：Python语言实现 计算机与互联网 |5913882,41.30
机器学习+机器学习实战+Python基础教程（第2版 修订版）,177.00
现货 Python趣味编程入门与实战 python编程从入门到精通 青少年学编程从入门到精通 中小学,59.90
Python数据分析:基于Plotly的动态可视化绘图 孙洋洋 等 97871213411,45.43
读故事学编程 Python王国历险记图书籍,49.30
Python Tutorial: Release 3.6.4,189.00
"""笨办法""学Python 3",42.50
正版 Python强化学习实战 应用OpenAI Gym和TensorFlow精通强化学习和深度强,57.60
Python机器学习及实践---- 从零开始通往Kaggle竞赛之路,35.00
包邮 机器学习系统设计：Python语言实现|5913882,41.30
Python从入门到精通  python编程从入门到实践,47.80
包邮啊哈编程星球 一本书入门Python和C++ 啊哈磊+青少年Python编程入门书籍,99.80
DK编程真好玩 9岁开始学Python 赠送编程真好玩 9岁开始学Python,73.16
包邮Python量化交易实战通过Python建模 深度掌握交易量化投资技术书籍,58.80
Python深度学习 基于PyTorch,66.80
Python 3程序设计基础*9787111627784 周元哲,35.80
Python贝叶斯分析,50.00
深度学习案例精粹 python深度学习机器学习教程,63.20
自动化平台测试开发 Python测试开发实战 Python语言编程教程书籍,48.80
Python神经网络编程 深度学习人工智能机器学习入门教程书籍 计算机与互联网人工智 能新华书店正版,67.60
Python编程入门 全3册 Python编程从入门到实践 零基础入门学习 基础教程,189.00
Python可以这样学 董付国 9787302456469,40.02
Python项目开发实战(第2版),60.00
Python3从入门到实战书籍 董洪伟,53.60
大数据数学基础（Python语言描述）书籍,35.60
精通Python网络爬虫,53.10
机器学习实战（python基础教程指南） [美]哈林顿 人民邮电出版社,52.00
零基础学编程 树莓派和Python 金学林 计算机器人软硬件编程技能培训教材教程书籍小学初中高中学生,32.00
Python Web开发实战 董伟明 9787121297335,60.38
地图时空大数据爬取与规划分析教程+Python地理数据处理+ ArcGIS软件与应用 地理信息书,166.30
零基础入门学习Python 9787302438205,33.70
Python数据分析：基于Plotly的动态可视化绘图,47.40
Python自然语言处理实战:核心技术与算法,48.30
金融数量分析——基于Python编程,42.90
零基础学Python(图文版),53.10
跟老齐学Python,49.90
DK编程真好玩 9岁开始学PYTHON 爱心树童书,80.20
小天才学Python,24.50
人人都懂设计模式 从生活中领悟设计模式（Python实现）罗伟富 设计原则设计模式项目重构经验 书籍,56.00
5本Python 网络爬虫实战+自己动手写网络爬虫+精通Python爬虫框架Scrapy,225.00
Python实用教程 秦颖 9787302450306,17.11
软件架构:Python语言实现 架构师书籍 Python软件架构师系统开发,61.60
包邮 虫术 Python绝技 +Python 3网络爬虫开发实战+用Python写网络爬虫书籍 3本,181.60
数据结构 Python语言描述 编程语言入门教材,50.90
Python科学计算最佳实践 SciPy指南Python算法库和数学工具包SciPy ndimage,48.00
Python Web自动化测试设计与实现,67.20
自动化测试教程书籍 Python自动化测试实战  用Python实现UI自动化测试 接口,53.80
数据分析从入门到进阶 Python网络开发实战MySQL数据分析处理方法爬虫管理数据挖掘计算机程序,61.50
Python学习手册 原书第5版,158.00
零基础入门学Python 小甲鱼 python编程从入门到精通实践 pathon3.5语言程序设计基,33.40
基于ArcGIS的Python编程秘笈(第2版),53.70
图灵教育 Python机器学习基础教程,59.25
PYTHON程序设计实验指导书/董付国,31.20
中学生可以这样学Python,31.20
零压力学Python,59.30
Python数据科学,69.20
Python学习从入门到实践/中国高校创意创新创业教育系列丛书,38.79
Django企业开发实战 高效Python Web框架指南,75.30
利用Python进行数据分析（原书第2版）,83.00
Python数据分析(影印版第2版)(英文版),71.30
Python面向对象编程指南 洛特 9787115405586 人民邮电出版社,61.60
Python数据分析(影印版)(英文版),48.92
电子数据取证与Python方法,44.00
PYTHON与数据科学/王仁武,35.30
2020年3月未来教育全国计算机等级考试二级Python 电脑软件+手机软件 考试真题 视频解析,28.00
计算机编程导论-Python程序设计,49.80
高教版 备考00年月全国计算机等级考试二级教程 Python语言程序设计 计算机二级Python教材,32.00
Python全栈开发实践入门,53.10
程序员入门 全9册 Java+C语言+Python程序员入门 基础教程程序设计教材计算机,492.00
【新华正版】21天学通Python(第2版) 零基础入门学习python程序设计python基础教,58.01
包邮【套装5本】啊哈编程星球 一本书入门Python和C++啊哈C语言！逻辑的挑战 修订版,182.60
Python数据分析入门 从数据获取到可视化 Python数据分析语法基础教程书籍,42.50
Python程序设计开发宝典 董付国 深入剖析Python 3.5.x 3.6.x 3.7,49.50
【2019新版】Python零基础入门学习（第2版） 小甲鱼+Python高效开发实战  2本,139.00
包邮Python经典实例 Python初学者指南书籍 .,98.50
Python编程之美 最佳实践指南 Python百科学习指南书籍,62.80
Python科学计算最佳实践 SciPy指南 开源Python算法库数学工具包书籍,48.80
Python爬虫开发与项目实战 范传辉 编著 编程语言 机械工业出版社 图书,54.00
Python 3网络爬虫开发实战  项目开发教程书籍 分布式视频爬虫录音爬虫编写 数据爬取技术 py,65.00
Python机器学习算法+深入浅出深度学习 2本 python机器学习入门教程书籍,103.00
Python机器学习 预测分析核心算法 Python开发程序设计教材 Python语言编程,51.00
【R】Python应用开发实战 python核心编程 Python项目开发实战教程 Pytho,77.40
包邮Spark数据分析 基于Python语言+PySpark实战指南书籍,91.60
6本 micro:bit入门指南+机器人Python极客编程+创客三级跳,258.80
Python大战机器学习+深度学习、优化与识别+TensorFlow实战+深度学习框架,266.00
包邮Python程序员面试算法宝典+剑指Offer 名企面试官精讲典型编程题+程序员代码面试指南书籍,178.60
精通Python自然语言处理+NLTK基础教程+NLP汉语自然语言处理原理深度学习4本,189.50
Selenium自动化测试基于Python语言+Selenium WebDriver3,88.50
包邮 精通Scrapy网络爬虫+Python爬虫开发与项目实战 网络爬虫原理与实践,102.00
Selenium自动化测试之道 基于Python和Java语言 Selenium自动化测试,41.50
正版 玩转Django 2.0 黄永祥 Python编程教程书籍 DjangoWeb开发,47.40
正版书籍 Python自动化运维快速入门 郑征 python语言编程教程图书籍编程运维开发项目实战,48.20
OpenCV算法精解 基于Python与C+++OpenCV计算机视觉编程攻略+OpenCV 4计算,182.50
包邮 Python科学计算基础教程+ Python地理空间分析指南（第2版）Python语,95.80
Python基础教程 第3版 图灵程序设计丛书 编程新手入门 软件工具 python,61.70
包邮跟老齐学Python：Django实战+高效开发实战+Web开发实战 Python 3,197.00
包邮 Python程序设计与算法基础教程第2版 微课版 江红 21世纪高等学校计算机专业实用规划教材,48.50
Selenium 2自动化测试实战+Web接口开发与自动化测试 基于Python语言,88.00
包邮精通Python自然语言处理+NLP汉语自然语言处理原理与实践 2本 语法语义分析,116.60
Django企业开发实战 高效Python Web框架指南,73.10
Python机器学习 学习实战 python基础教程指南 数据结构与算法分析 人工神经网络,62.40
Python+Spark 2.0+Hadoop机器学习与大数据实战 大数据技术教程书籍,72.80
包邮Selenium自动化测试之道 基于Python和Java语言+自动化测试实战,139.00
scikit-learn机器学习 第2版 Python语言编写机器学习算法库书,41.50
Python快速编程入门(工业和信息化十三五人才培养规划教材),31.09
Python编程导论 第2版 Python3编程教程 Python程序设计算法,49.50
零基础入门学习Python 李佳宇 清华大学出版社 零基础入门学习Python 小甲鱼计算机/网络,32.00
正版 Python金融实战 金融数据分析教程书籍 python数据计算器编程教程,54.00
Selenium 2自动化测试实战 基于Python语言+自动化测试框架实战指南书籍,133.60
【R】Python社会媒体挖掘 数据科学数据挖掘网络数据分析教程书籍,46.92
包邮 自动化平台测试开发 Python测试开发实战+Python测试之道 Python项目测试用书,83.90
Python 3 基础教程 Python核心编程 Python入门自学,30.60
包邮 Flask Web开发 基于Python的Web应用开发实战 第2版 +轻量级Django书籍,79.80
零基础学Minecraft编程图文版+我的Python世界 玩《Minecraft 我的世界书籍,109.80
你也能看得懂的python算法书 python基础教程从入门到精通书籍,39.80
正版包邮自动化平台测试开发Python测试开发实战+Web接口开发与自动化测试+自动化测试实战书籍,125.00
PYTHON神经网络编程+Python与机器学习实战 深度学习人工智能机器学习入,105.60
Python参考手册（第4版·修订版）python学习手册核心编程,66.70
现货正版图书 Python机器学习与量化投资 Python语言sklearn模块库内置机器学习算法,55.80
PyQt5快速开发与实战+Python Qt GUI快速编程—PyQt编程指南 2本,126.80
跟老齐学Python 数据分析 齐伟 python基础教程 Scrapy数据分析处理手册 pytho,55.10
包邮 Web API的设计与开发+Web接口开发与自动化测试:基于Python语言2本,84.00
官方正版 Python数据挖掘方法及应用 Python语言在数据处理挖掘 Python数据技巧书籍,36.30
[图书]Python入门经典：以解决计算问题为导向的Python编程实践|3683628,158.00
现货包邮 Python高效开发实战——Django、Tornado、Flask,58.80
深度学习入门 基于Python的理论与实现 斋藤康毅 Python源代码分析书籍,39.80
Python核心编程（第3版）+利用Python进行数据分析原书第2版+Python语言及其应用,219.60
Python机器学习 数据分析与评分卡建模 微课版 Python 数据分析 评分卡建模 翟锟,38.70
Python深度学习 deep learning深度学习 python人工智能机器学习经典教程,74.80
Python游戏编程入门 Python3爬虫数据分析编程教程 程序设计书籍,32.00
零起点Python足彩大数据与机器学习实盘分析+大数据与量化交易+量化投资：以Python为工具书籍,216.60
包邮PyQt5快速开发与实战+Python Qt GUI快速编程—PyQt编程指南,129.80
包邮量化投资:以Python 为工具+零起点Python大数据与量化交易 Python语言,142.00
